,Date,Ticker,Sector,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_tot,Open,High,Low,Close,Volume
12408,2024-01-25,LLY,Healthcare,0.01833,0.01833,0.01833,0.01833,625.207,630.428,622.526,625.456,2407900.0
12409,2024-01-26,LLY,Healthcare,0.03467,0.03467,0.03467,0.03467,635.152,637.394,628.326,637.046,2410300.0
12410,2024-01-27,LLY,Healthcare,0.,0.,0.,0.,635.152,637.394,628.326,637.046,2410300.0
12411,2024-01-29,LLY,Healthcare,0.,0.,0.,0.,639.288,643.424,637.564,642.776,2718500.0
12412,2024-01-30,LLY,Healthcare,0.,0.,0.,0.,643.473,644.57,638.79,642.756,2006100.0
12413,2024-01-31,LLY,Healthcare,0.,0.,0.,0.,648.137,661.262,634.803,643.384,4719000.0
12414,2024-02-01,LLY,Healthcare,0.,0.,0.,0.,645.098,658.242,640.952,658.153,2494300.0
12415,2024-02-04,LLY,Healthcare,0.,0.,0.,0.,645.098,658.242,640.952,658.153,2494300.0
12416,2024-02-05,LLY,Healthcare,0.0745,0.0745,0.0745,0.0745,688.637,709.425,680.176,703.765,7602400.0
12417,2024-02-06,LLY,Healthcare,0.02807,0.02807,0.02807,0.02807,739.441,739.441,688.717,702.599,8187300.0
12418,2024-02-07,LLY,Healthcare,0.1445,0.1445,0.1445,0.1445,707.930,738.435,704.582,722.879,5798000.0
12419,2024-02-08,LLY,Healthcare,0.091,0.091,0.091,0.091,725.809,738.445,723.247,733.143,4636900.0
12420,2024-02-09,LLY,Healthcare,0.02233,0.02233,0.02233,0.02233,732.964,743.129,731.080,737.608,2833900.0
12421,2024-02-10,LLY,Healthcare,0.095,0.095,0.095,0.095,732.964,743.129,731.080,737.608,2833900.0
12422,2024-02-12,LLY,Healthcare,0.0665,0.0665,0.0665,0.0665,738.245,738.245,723.945,734.718,2932300.0
12423,2024-02-13,LLY,Healthcare,0.,0.,0.,0.,727.662,740.418,727.662,740.408,2860300.0
12424,2024-02-14,LLY,Healthcare,0.,0.,0.,0.,744.551,762.75,743.732,756.021,3394300.0
12425,2024-02-16,LLY,Healthcare,0.,0.,0.,0.,769.718,793.118,762.201,780.729,5000700.0
12426,2024-02-18,LLY,Healthcare,0.,0.,0.,0.,769.718,793.118,762.201,780.729,5000700.0
12427,2024-02-19,LLY,Healthcare,0.,0.,0.,0.,769.718,793.118,762.201,780.729,5000700.0
12428,2024-02-20,LLY,Healthcare,0.,0.,0.,0.,788.656,792.03,751.918,754.374,4701100.0
12429,2024-02-21,LLY,Healthcare,0.061,0.061,0.061,0.061,736.824,748.225,731.992,744.641,3548700.0
12430,2024-02-22,LLY,Healthcare,0.143,0.143,0.143,0.143,762.281,773.801,754.983,768.330,3167400.0
12431,2024-02-23,LLY,Healthcare,0.0365,0.0365,0.0365,0.0365,772.683,776.327,760.963,768.231,2394800.0
12432,2024-02-24,LLY,Healthcare,0.044,0.044,0.044,0.044,772.683,776.327,760.963,768.231,2394800.0
12433,2024-02-28,LLY,Healthcare,0.,0.,0.,0.,760.953,761.702,750.381,756.351,2716300.0
12434,2024-03-01,LLY,Healthcare,0.,0.,0.,0.,767.711,782.746,762.83,780.789,4240500.0
12435,2024-03-02,LLY,Healthcare,0.103,0.103,0.103,0.103,767.711,782.746,762.83,780.789,4240500.0
12436,2024-03-04,LLY,Healthcare,0.0165,0.0165,0.0165,0.0165,795.085,799.417,784.822,790.932,3855600.0
12437,2024-03-05,LLY,Healthcare,0.105,0.105,0.105,0.105,783.974,787.188,767.971,776.267,3168700.0
12438,2024-03-06,LLY,Healthcare,0.,0.,0.,0.,782.955,786.509,772.683,778.443,2518600.0
12439,2024-03-07,LLY,Healthcare,0.015,0.015,0.015,0.015,770.527,791.641,759.825,778.832,3977400.0
12440,2024-03-08,LLY,Healthcare,0.04767,0.04767,0.04767,0.04767,778.673,778.673,753.715,760.843,4042900.0
12441,2024-03-09,LLY,Healthcare,0.025,0.025,0.025,0.025,778.673,778.673,753.715,760.843,4042900.0
12442,2024-03-10,LLY,Healthcare,0.,0.,0.,0.,778.673,778.673,753.715,760.843,4042900.0
12443,2024-03-11,LLY,Healthcare,0.056,0.056,0.056,0.056,750.930,755.512,726.382,733.120,3968900.0
12444,2024-03-14,LLY,Healthcare,0.0375,0.0375,0.0375,0.0375,763.648,766.693,748.125,759.436,2647500.0
12445,2024-03-15,LLY,Healthcare,0.0255,0.0255,0.0255,0.0255,754.095,759.595,746.438,752.887,3729300.0
12446,2019-03-24,UNH,Healthcare,0.,0.,0.,0.,229.716,231.915,228.213,230.848,2903800.0
12447,2019-04-09,UNH,Healthcare,0.,0.,0.,0.,229.716,231.915,228.213,230.848,2903800.0
12448,2019-04-11,UNH,Healthcare,0.124,0.124,0.124,0.124,228.306,229.113,215.9,218.442,8223400.0
12449,2019-04-12,UNH,Healthcare,0.065,0.065,0.065,0.065,219.444,219.704,204.849,207.122,13979400.0
12450,2019-04-13,UNH,Healthcare,0.,0.,0.,0.,219.444,219.704,204.849,207.122,13979400.0
12451,2019-04-16,UNH,Healthcare,0.0256,0.0256,0.0256,0.0256,220.846,220.846,200.256,205.025,27361400.0
12452,2019-04-17,UNH,Healthcare,0.07425,0.07425,0.07425,0.07425,207.651,208.069,193.065,201.202,22101400.0
12453,2019-04-23,UNH,Healthcare,0.,0.,0.,0.,211.789,215.213,209.794,213.951,10261400.0
12454,2019-04-30,UNH,Healthcare,0.,0.,0.,0.,220.911,220.911,213.59,216.262,7632300.0
12455,2019-05-06,UNH,Healthcare,0.,0.,0.,0.,211.715,223.221,211.094,223.156,7180200.0
12456,2019-05-09,UNH,Healthcare,0.211,0.211,0.211,0.211,219.537,223.193,218.674,220.808,4299500.0
12457,2019-05-16,UNH,Healthcare,0.,0.,0.,0.,218.878,223.11,218.721,219.714,4456400.0
12458,2019-05-22,UNH,Healthcare,0.,0.,0.,0.,231.136,232.927,230.774,231.358,4038000.0
12459,2019-05-30,UNH,Healthcare,0.125,0.125,0.125,0.125,224.474,227.656,223.935,225.94,2646600.0
12460,2019-06-05,UNH,Healthcare,0.,0.,0.,0.,225.633,228.064,223.833,225.262,3194400.0
12461,2019-06-06,UNH,Healthcare,0.,0.,0.,0.,225.596,226.348,224.297,224.381,2630100.0
12462,2019-06-11,UNH,Healthcare,0.,0.,0.,0.,230.598,232.611,228.009,228.139,3043000.0
12463,2019-06-13,UNH,Healthcare,0.,0.,0.,0.,227.164,227.647,225.587,227.294,3107800.0
12464,2019-06-21,UNH,Healthcare,0.,0.,0.,0.,231.861,236.251,230.109,235.123,6323500.0
12465,2019-06-24,UNH,Healthcare,0.,0.,0.,0.,234.238,235.449,231.004,232.663,3163800.0
12466,2019-06-26,UNH,Healthcare,0.,0.,0.,0.,231.134,231.209,226.595,226.912,3852900.0
12467,2019-06-27,UNH,Healthcare,0.,0.,0.,0.,227.648,231.274,226.623,229.587,3366200.0
12468,2019-06-28,UNH,Healthcare,0.,0.,0.,0.,229.736,229.969,222.420,227.416,6727600.0
12469,2019-07-04,UNH,Healthcare,0.12,0.12,0.12,0.12,229.736,229.969,222.420,227.416,6727600.0
12470,2019-07-11,UNH,Healthcare,0.,0.,0.,0.,238.404,243.893,232.113,243.399,10268800.0
12471,2019-07-12,UNH,Healthcare,0.,0.,0.,0.,243.837,248.395,243.837,247.817,5336100.0
12472,2019-07-16,UNH,Healthcare,0.,0.,0.,0.,247.286,248.973,245.291,246.661,3121600.0
12473,2019-07-17,UNH,Healthcare,0.0255,0.0255,0.0255,0.0255,246.046,250.417,245.580,248.516,3995200.0
12474,2019-07-18,UNH,Healthcare,0.02591,0.02591,0.02591,0.02591,247.575,248.385,239.764,242.877,5825800.0
12475,2019-07-19,UNH,Healthcare,0.0425,0.0425,0.0425,0.0425,243.343,244.853,238.963,239.196,4413200.0
12476,2019-07-31,UNH,Healthcare,0.097,0.097,0.097,0.097,238.888,239.671,231.582,232.075,3532400.0
12477,2019-08-17,UNH,Healthcare,0.,0.,0.,0.,238.888,239.671,231.582,232.075,3532400.0
12478,2019-08-21,UNH,Healthcare,0.107,0.107,0.107,0.107,223.855,225.44,223.026,224.004,2761900.0
12479,2019-09-16,UNH,Healthcare,0.,0.,0.,0.,218.01,221.034,217.382,219.517,2973600.0
12480,2019-09-20,UNH,Healthcare,0.,0.,0.,0.,219.836,220.051,217.167,218.075,6220100.0
12481,2019-09-24,UNH,Healthcare,0.,0.,0.,0.,214.789,215.219,208.74,210.687,5006800.0
12482,2019-09-25,UNH,Healthcare,0.,0.,0.,0.,210.013,212.092,208.,208.037,4658000.0
12483,2019-09-26,UNH,Healthcare,0.174,0.174,0.174,0.174,208.852,209.404,199.853,201.773,10444400.0
12484,2019-09-30,UNH,Healthcare,0.202,0.202,0.202,0.202,200.05,204.629,199.563,203.496,5286300.0
12485,2019-10-01,UNH,Healthcare,0.,0.,0.,0.,205.247,205.247,198.589,203.393,5523600.0
12486,2019-10-02,UNH,Healthcare,0.,0.,0.,0.,202.400,205.406,201.586,202.962,4921200.0
12487,2019-10-10,UNH,Healthcare,0.13,0.13,0.13,0.13,204.310,209.873,203.683,209.498,5252200.0
12488,2019-10-11,UNH,Healthcare,0.,0.,0.,0.,211.193,214.292,207.494,207.944,5891600.0
12489,2019-10-14,UNH,Healthcare,0.,0.,0.,0.,207.532,209.133,205.912,206.558,4075300.0
12490,2019-10-15,UNH,Healthcare,0.0045,0.0045,0.0045,0.0045,217.888,224.583,216.39,223.413,13397700.0
12491,2019-10-16,UNH,Healthcare,0.,0.,0.,0.,221.259,222.373,219.19,221.915,5368600.0
12492,2019-10-21,UNH,Healthcare,0.,0.,0.,0.,229.434,229.977,226.746,228.404,3029200.0
12493,2019-10-23,UNH,Healthcare,0.146,0.146,0.146,0.146,232.589,235.736,231.035,232.037,3706600.0
12494,2019-10-30,UNH,Healthcare,0.05,0.05,0.05,0.05,236.129,239.041,235.951,238.592,3299600.0
12495,2019-11-04,UNH,Healthcare,0.046,0.046,0.046,0.046,237.496,237.683,234.013,235.267,3186400.0
12496,2019-11-14,UNH,Healthcare,0.,0.,0.,0.,237.655,239.790,237.346,239.556,2101900.0
12497,2019-11-15,UNH,Healthcare,0.048,0.048,0.048,0.048,239.818,258.040,239.116,252.263,10136000.0
12498,2019-11-18,UNH,Healthcare,0.,0.,0.,0.,251.888,260.737,251.888,255.568,6985200.0
12499,2019-11-28,UNH,Healthcare,0.,0.,0.,0.,251.888,260.737,251.888,255.568,6985200.0
12500,2019-12-02,UNH,Healthcare,0.02933,0.02933,0.02933,0.02933,263.855,264.061,260.85,261.870,2517100.0
12501,2019-12-03,UNH,Healthcare,0.,0.,0.,0.,259.351,260.709,256.43,259.286,3239200.0
12502,2019-12-04,UNH,Healthcare,0.03433,0.03433,0.03433,0.03433,263.706,263.912,260.915,261.552,2694200.0
12503,2019-12-10,UNH,Healthcare,0.,0.,0.,0.,260.941,262.821,257.566,262.745,2515300.0
12504,2019-12-16,UNH,Healthcare,0.,0.,0.,0.,270.688,277.71,269.833,274.505,4663600.0
12505,2019-12-31,UNH,Healthcare,0.,0.,0.,0.,276.037,276.441,273.677,276.338,2224200.0
12506,2020-01-01,UNH,Healthcare,0.,0.,0.,0.,276.037,276.441,273.677,276.338,2224200.0
12507,2020-01-10,UNH,Healthcare,0.,0.,0.,0.,278.302,278.302,274.674,277.419,2477900.0
12508,2020-01-13,UNH,Healthcare,0.,0.,0.,0.,276.704,276.779,267.915,268.695,6994900.0
12509,2020-01-14,UNH,Healthcare,0.0145,0.0145,0.0145,0.0145,268.460,270.942,267.191,270.942,6056300.0
12510,2020-01-15,UNH,Healthcare,0.02891,0.02891,0.02891,0.02891,271.675,281.658,271.656,278.622,6081300.0
12511,2020-01-16,UNH,Healthcare,0.091,0.091,0.091,0.091,280.116,282.927,278.171,282.692,3710300.0
12512,2020-01-23,UNH,Healthcare,0.,0.,0.,0.,282.006,282.541,278.847,281.489,3169600.0
12513,2020-01-28,UNH,Healthcare,0.,0.,0.,0.,266.872,271.064,266.298,268.714,4341000.0
12514,2020-01-31,UNH,Healthcare,0.,0.,0.,0.,261.476,262.05,254.906,256.1,5532600.0
12515,2020-02-04,UNH,Healthcare,0.,0.,0.,0.,260.64,266.487,260.264,263.986,4290200.0
12516,2020-02-07,UNH,Healthcare,0.071,0.071,0.071,0.071,275.294,275.783,271.572,271.863,3425900.0
12517,2020-02-12,UNH,Healthcare,0.,0.,0.,0.,277.296,286.696,276.366,285.267,6701900.0
12518,2020-02-14,UNH,Healthcare,0.,0.,0.,0.,284.074,285.728,279.468,280.85,2485600.0
12519,2020-02-21,UNH,Healthcare,0.,0.,0.,0.,282.438,284.356,280.69,283.340,2987100.0
12520,2020-02-25,UNH,Healthcare,0.,0.,0.,0.,263.338,265.058,246.286,247.583,8171200.0
12521,2020-02-26,UNH,Healthcare,0.,0.,0.,0.,248.833,253.637,243.184,247.217,6806600.0
12522,2020-03-03,UNH,Healthcare,0.054,0.054,0.054,0.054,258.826,263.526,243.673,245.713,9188100.0
12523,2020-03-04,UNH,Healthcare,0.035,0.035,0.035,0.035,272.596,278.086,265.274,272.051,14533000.0
12524,2020-03-05,UNH,Healthcare,0.,0.,0.,0.,264.701,272.051,263.140,265.979,5908400.0
12525,2020-03-17,UNH,Healthcare,0.062,0.062,0.062,0.062,217.908,234.844,215.519,230.558,9642200.0
12526,2020-03-18,UNH,Healthcare,0.14,0.14,0.14,0.14,213.121,218.503,188.991,204.917,12917500.0
12527,2020-03-20,UNH,Healthcare,0.061,0.061,0.061,0.061,210.695,219.626,192.078,195.033,9364100.0
12528,2020-03-24,UNH,Healthcare,0.,0.,0.,0.,190.832,207.948,187.868,207.504,8894400.0
12529,2020-03-25,UNH,Healthcare,0.,0.,0.,0.,206.834,233.664,203.917,221.372,10014000.0
12530,2020-03-26,UNH,Healthcare,0.023,0.023,0.023,0.023,220.938,243.53,219.305,241.103,7517600.0
12531,2020-03-30,UNH,Healthcare,0.1485,0.1485,0.1485,0.1485,229.067,239.876,229.067,237.223,5329000.0
12532,2020-03-31,UNH,Healthcare,0.035,0.035,0.035,0.035,229.86,240.291,229.406,235.429,5450000.0
12533,2020-04-07,UNH,Healthcare,0.061,0.061,0.061,0.061,245.276,251.790,232.748,234.164,4984100.0
12534,2020-04-08,UNH,Healthcare,0.,0.,0.,0.,233.834,254.103,232.484,252.847,6390200.0
12535,2020-04-09,UNH,Healthcare,0.,0.,0.,0.,250.176,255.274,246.966,249.354,4923300.0
12536,2020-04-13,UNH,Healthcare,0.,0.,0.,0.,247.400,250.138,243.737,248.769,2964900.0
12537,2020-04-14,UNH,Healthcare,0.04267,0.04267,0.04267,0.04267,253.952,257.794,252.064,255.368,4778900.0
12538,2020-04-15,UNH,Healthcare,0.04231,0.04231,0.04231,0.04231,260.872,267.159,255.538,265.923,7841800.0
12539,2020-04-16,UNH,Healthcare,0.088,0.088,0.088,0.088,267.584,283.218,264.346,281.736,7738900.0
12540,2020-04-20,UNH,Healthcare,0.048,0.048,0.048,0.048,269.340,272.843,265.535,266.357,4072600.0
12541,2020-04-26,UNH,Healthcare,0.,0.,0.,0.,269.340,272.843,265.535,266.357,4072600.0
12542,2020-04-27,UNH,Healthcare,0.038,0.038,0.038,0.038,276.808,280.253,274.372,277.535,3706200.0
12543,2020-05-07,UNH,Healthcare,0.05,0.05,0.05,0.05,274.778,275.939,268.604,269.057,3162300.0
12544,2020-05-08,UNH,Healthcare,0.051,0.051,0.051,0.051,273.296,273.777,269.68,270.945,3200000.0
12545,2020-05-15,UNH,Healthcare,0.,0.,0.,0.,276.052,283.218,274.457,274.683,12182800.0
12546,2020-05-20,UNH,Healthcare,0.,0.,0.,0.,276.515,276.515,270.662,271.88,3200600.0
12547,2020-06-04,UNH,Healthcare,0.,0.,0.,0.,286.22,287.438,277.827,281.405,4374300.0
12548,2020-06-08,UNH,Healthcare,0.087,0.087,0.087,0.087,291.374,298.172,290.704,292.167,4635500.0
12549,2020-06-09,UNH,Healthcare,0.,0.,0.,0.,292.564,295.160,290.138,291.913,3061500.0
12550,2020-06-25,UNH,Healthcare,0.,0.,0.,0.,273.326,281.385,271.221,280.854,3112500.0
12551,2020-07-09,UNH,Healthcare,0.,0.,0.,0.,279.792,283.063,272.586,276.056,3061700.0
12552,2020-07-13,UNH,Healthcare,0.,0.,0.,0.,276.938,288.723,276.635,284.163,4263300.0
12553,2020-07-14,UNH,Healthcare,0.,0.,0.,0.,282.361,293.672,281.318,292.516,4234900.0
12554,2020-07-15,UNH,Healthcare,0.04769,0.04769,0.04769,0.04769,285.499,294.573,283.167,288.296,5116900.0
12555,2020-07-16,UNH,Healthcare,0.,0.,0.,0.,289.188,294.725,287.434,291.217,3844500.0
12556,2020-07-17,UNH,Healthcare,0.046,0.046,0.046,0.046,293.056,294.838,290.363,290.629,3016500.0
12557,2020-07-20,UNH,Healthcare,0.023,0.023,0.023,0.023,290.875,292.591,286.694,287.718,2375500.0
12558,2020-07-23,UNH,Healthcare,0.153,0.153,0.153,0.153,292.212,292.497,285.642,287.254,2367700.0
12559,2020-07-30,UNH,Healthcare,0.,0.,0.,0.,286.030,290.562,283.385,289.396,2205300.0
12560,2020-08-04,UNH,Healthcare,0.,0.,0.,0.,286.248,292.838,284.504,288.704,3594900.0
12561,2020-08-11,UNH,Healthcare,0.068,0.068,0.068,0.068,306.169,307.733,298.337,299.181,3018200.0
12562,2020-08-13,UNH,Healthcare,0.,0.,0.,0.,304.045,305.173,301.352,304.841,2159500.0
12563,2020-08-14,UNH,Healthcare,0.,0.,0.,0.,303.912,307.126,302.196,306.908,1787200.0
12564,2020-08-18,UNH,Healthcare,0.021,0.021,0.021,0.021,305.277,305.932,299.333,300.376,2520000.0
12565,2020-08-20,UNH,Healthcare,0.069,0.069,0.069,0.069,298.498,298.925,295.825,297.076,2245600.0
12566,2020-08-27,UNH,Healthcare,0.028,0.028,0.028,0.028,294.308,298.441,289.643,295.502,2321000.0
12567,2020-08-31,UNH,Healthcare,0.,0.,0.,0.,298.555,302.983,296.327,296.337,4341600.0
12568,2020-09-01,UNH,Healthcare,0.079,0.079,0.079,0.079,294.071,298.394,293.919,296.602,2487100.0
12569,2020-09-02,UNH,Healthcare,0.,0.,0.,0.,296.346,304.614,296.346,303.628,2846500.0
12570,2020-09-10,UNH,Healthcare,0.011,0.011,0.011,0.011,296.507,298.128,287.965,288.799,2421200.0
12571,2020-09-11,UNH,Healthcare,0.036,0.036,0.036,0.036,290.436,291.76,283.03,287.019,3085900.0
12572,2020-09-15,UNH,Healthcare,0.,0.,0.,0.,295.178,296.52,291.369,292.493,1468300.0
12573,2020-09-18,UNH,Healthcare,0.,0.,0.,0.,290.379,295.501,289.199,293.245,3795400.0
12574,2020-09-21,UNH,Healthcare,0.,0.,0.,0.,286.057,286.114,277.67,284.839,4124700.0
12575,2020-09-22,UNH,Healthcare,0.,0.,0.,0.,284.124,286.2,278.869,280.145,3163600.0
12576,2020-09-23,UNH,Healthcare,0.,0.,0.,0.,280.849,281.897,277.831,278.127,3709900.0
12577,2020-09-29,UNH,Healthcare,0.00575,0.00575,0.00575,0.00575,289.104,290.846,286.257,289.561,1797800.0
12578,2020-09-30,UNH,Healthcare,0.,0.,0.,0.,289.437,299.433,289.408,296.815,3497300.0
12579,2020-10-01,UNH,Healthcare,0.00825,0.00825,0.00825,0.00825,297.900,300.052,294.321,298.053,2731200.0
12580,2020-10-05,UNH,Healthcare,0.,0.,0.,0.,299.957,303.146,298.100,302.889,1638600.0
12581,2020-10-06,UNH,Healthcare,0.011,0.011,0.011,0.011,303.651,304.936,298.453,299.367,2434400.0
12582,2020-10-07,UNH,Healthcare,0.041,0.041,0.041,0.041,300.671,309.163,300.671,307.668,2596600.0
12583,2020-10-08,UNH,Healthcare,0.,0.,0.,0.,307.916,309.744,305.593,306.945,2056700.0
12584,2020-10-12,UNH,Healthcare,0.,0.,0.,0.,313.333,317.56,313.228,314.142,2424200.0
12585,2020-10-13,UNH,Healthcare,0.,0.,0.,0.,312.743,317.693,311.990,315.523,2713500.0
12586,2020-10-14,UNH,Healthcare,0.0146,0.0146,0.0146,0.0146,306.621,314.713,304.841,306.412,4455400.0
12587,2020-10-15,UNH,Healthcare,0.0595,0.0595,0.0595,0.0595,303.555,311.286,301.156,309.001,3172200.0
12588,2020-10-20,UNH,Healthcare,0.,0.,0.,0.,310.953,312.857,307.773,307.897,1988600.0
12589,2020-10-22,UNH,Healthcare,0.017,0.017,0.017,0.017,306.859,312.324,306.792,310.105,2100600.0
12590,2020-10-27,UNH,Healthcare,0.,0.,0.,0.,307.563,307.982,304.108,305.136,2427700.0
12591,2020-11-03,UNH,Healthcare,0.079,0.079,0.079,0.079,302.242,310.781,299.909,305.935,4043900.0
12592,2020-11-05,UNH,Healthcare,0.,0.,0.,0.,340.894,343.665,332.907,337.400,4786500.0
12593,2020-11-10,UNH,Healthcare,0.,0.,0.,0.,332.726,338.828,331.469,336.724,3733200.0
12594,2020-11-11,UNH,Healthcare,0.0675,0.0675,0.0675,0.0675,339.076,339.695,332.65,334.83,2048200.0
12595,2020-11-16,UNH,Healthcare,0.,0.,0.,0.,341.732,342.332,334.173,339.704,2790100.0
12596,2020-11-18,UNH,Healthcare,0.,0.,0.,0.,336.477,337.067,326.633,327.985,2722500.0
12597,2020-11-19,UNH,Healthcare,0.031,0.031,0.031,0.031,325.871,326.614,318.293,320.835,3935600.0
12598,2020-11-20,UNH,Healthcare,0.,0.,0.,0.,318.931,321.463,315.799,318.645,3702000.0
12599,2020-11-24,UNH,Healthcare,0.053,0.053,0.053,0.053,320.054,323.691,318.388,319.892,3759700.0
12600,2020-11-25,UNH,Healthcare,0.,0.,0.,0.,322.568,322.568,313.352,317.208,3145100.0
12601,2020-12-01,UNH,Healthcare,0.03533,0.03533,0.03533,0.03533,328.232,337.115,323.624,324.824,3817700.0
12602,2020-12-02,UNH,Healthcare,0.01133,0.01133,0.01133,0.01133,325.376,334.953,325.119,330.888,2864300.0
12603,2020-12-03,UNH,Healthcare,0.,0.,0.,0.,331.212,335.848,329.87,331.955,4169200.0
12604,2020-12-14,UNH,Healthcare,0.023,0.023,0.023,0.023,324.884,327.942,320.9,321.158,2479000.0
12605,2020-12-18,UNH,Healthcare,0.0155,0.0155,0.0155,0.0155,327.263,327.349,319.123,323.308,8742700.0
12606,2020-12-31,UNH,Healthcare,0.,0.,0.,0.,329.671,335.451,328.725,335.06,1969000.0
12607,2021-01-06,UNH,Healthcare,0.053,0.053,0.053,0.053,322.094,343.477,320.183,343.267,6561400.0
12608,2021-01-13,UNH,Healthcare,0.,0.,0.,0.,340.181,340.917,335.585,339.226,1974500.0
12609,2021-01-14,UNH,Healthcare,0.,0.,0.,0.,340.955,342.828,334.811,334.916,2919900.0
12610,2021-01-15,UNH,Healthcare,0.,0.,0.,0.,333.569,337.324,330.34,335.652,3777000.0
12611,2021-01-18,UNH,Healthcare,0.,0.,0.,0.,333.569,337.324,330.34,335.652,3777000.0
12612,2021-01-19,UNH,Healthcare,0.02933,0.02933,0.02933,0.02933,340.343,341.060,335.901,336.502,3361300.0
12613,2021-01-20,UNH,Healthcare,0.03356,0.03356,0.03356,0.03356,336.206,336.397,330.426,335.213,3036800.0
12614,2021-01-21,UNH,Healthcare,0.00833,0.00833,0.00833,0.00833,335.184,344.815,335.117,339.187,3749800.0
12615,2021-01-28,UNH,Healthcare,0.,0.,0.,0.,321.645,331.142,319.610,323.088,2769900.0
12616,2021-01-29,UNH,Healthcare,0.,0.,0.,0.,321.540,323.919,315.903,318.721,3899200.0
12617,2021-02-04,UNH,Healthcare,0.0145,0.0145,0.0145,0.0145,317.518,320.355,313.763,314.651,5962200.0
12618,2021-02-09,UNH,Healthcare,0.,0.,0.,0.,309.473,316.295,307.380,314.947,4096900.0
12619,2021-02-18,UNH,Healthcare,0.,0.,0.,0.,311.384,314.9,310.715,313.782,2383500.0
12620,2021-02-19,UNH,Healthcare,0.,0.,0.,0.,314.107,314.202,309.673,310.122,2313800.0
12621,2021-02-24,UNH,Healthcare,0.014,0.014,0.014,0.014,313.858,318.741,311.517,317.412,3360500.0
12622,2021-02-25,UNH,Healthcare,0.,0.,0.,0.,316.256,318.741,312.779,314.221,2780100.0
12623,2021-03-03,UNH,Healthcare,0.,0.,0.,0.,318.473,323.097,317.957,318.043,3039700.0
12624,2021-03-12,UNH,Healthcare,0.,0.,0.,0.,338.638,342.137,337.506,341.370,2088700.0
12625,2021-03-15,UNH,Healthcare,0.,0.,0.,0.,342.233,343.211,337.084,339.318,2343400.0
12626,2021-03-18,UNH,Healthcare,0.,0.,0.,0.,338.350,349.329,337.842,347.152,3311600.0
12627,2021-03-24,UNH,Healthcare,0.,0.,0.,0.,350.988,358.419,350.47,355.350,3407800.0
12628,2021-04-05,UNH,Healthcare,0.,0.,0.,0.,354.411,357.297,352.512,354.948,2709400.0
12629,2021-04-06,UNH,Healthcare,0.04175,0.04175,0.04175,0.04175,353.605,354.574,347.795,349.377,2698600.0
12630,2021-04-07,UNH,Healthcare,0.,0.,0.,0.,349.204,350.825,345.714,350.595,2158900.0
12631,2021-04-09,UNH,Healthcare,0.107,0.107,0.107,0.107,353.193,361.113,351.899,360.816,2483200.0
12632,2021-04-13,UNH,Healthcare,0.,0.,0.,0.,360.768,363.702,358.927,359.090,2652300.0
12633,2021-04-14,UNH,Healthcare,0.,0.,0.,0.,359.895,362.456,359.167,360.173,2805600.0
12634,2021-04-15,UNH,Healthcare,0.00944,0.00944,0.00944,0.00944,364.364,376.215,364.364,373.962,4488300.0
12635,2021-04-16,UNH,Healthcare,0.,0.,0.,0.,377.711,377.711,369.599,374.921,4532400.0
12636,2021-04-19,UNH,Healthcare,0.,0.,0.,0.,373.952,377.203,372.485,373.799,2965400.0
12637,2021-04-20,UNH,Healthcare,0.,0.,0.,0.,373.818,381.508,373.396,380.213,3348100.0
12638,2021-04-26,UNH,Healthcare,0.,0.,0.,0.,383.359,383.541,378.948,379.571,1642300.0
12639,2021-04-28,UNH,Healthcare,0.022,0.022,0.022,0.022,378.919,380.655,377.116,378.353,1886500.0
12640,2021-05-05,UNH,Healthcare,0.123,0.123,0.123,0.123,393.609,395.766,390.061,395.526,2767600.0
12641,2021-05-11,UNH,Healthcare,0.,0.,0.,0.,403.677,404.914,393.714,394.759,3024000.0
12642,2021-05-17,UNH,Healthcare,0.,0.,0.,0.,392.468,395.536,391.758,391.816,1583900.0
12643,2021-05-19,UNH,Healthcare,0.029,0.029,0.029,0.029,392.640,393.82,387.616,392.65,2783100.0
12644,2021-05-20,UNH,Healthcare,0.144,0.144,0.144,0.144,392.679,396.802,391.518,391.825,2105800.0
12645,2021-05-24,UNH,Healthcare,0.238,0.238,0.238,0.238,395.402,396.869,393.053,394.040,1883600.0
12646,2021-05-25,UNH,Healthcare,0.,0.,0.,0.,394.903,396.830,392.065,396.054,2285600.0
12647,2021-05-26,UNH,Healthcare,0.,0.,0.,0.,395.143,398.211,394.098,396.207,1903900.0
12648,2021-05-27,UNH,Healthcare,0.02,0.02,0.02,0.02,397.847,398.029,393.494,395.718,2041800.0
12649,2021-05-28,UNH,Healthcare,0.,0.,0.,0.,395.718,398.374,393.148,394.970,2367900.0
12650,2021-06-02,UNH,Healthcare,0.,0.,0.,0.,392.305,392.305,387.903,389.15,2232900.0
12651,2021-06-07,UNH,Healthcare,0.045,0.045,0.045,0.045,390.214,390.454,382.285,383.780,3353800.0
12652,2021-06-15,UNH,Healthcare,0.,0.,0.,0.,383.502,384.979,380.156,383.809,2845800.0
12653,2021-06-16,UNH,Healthcare,0.,0.,0.,0.,384.595,386.561,380.348,380.904,3330800.0
12654,2021-06-23,UNH,Healthcare,0.022,0.022,0.022,0.022,382.848,383.983,380.393,380.673,2942100.0
